river,river_id,mean,sd,2.5%,50%,97.5%,Rhat,n.eff,mcmc_iter,n_thin,n_burn,species,param,param_id,year_id
atsuta,1,-0.05127077153596277,0.04487864515586337,-0.137085475,-0.0532712,0.04547696000000002,1,31031,877000,50,1000,Oncorhynchus_masou_masou,log_r_mean[1],log_r_mean,NA
atsuta,1,0.9834782432077626,0.19707312314917075,0.6800436750000001,0.9558785000000001,1.4499440000000001,1,51701,877000,50,1000,Oncorhynchus_masou_masou,sigma_eps_r[1],sigma_eps_r,NA
atsuta,1,-2.1142042713850837,0.3880208111708897,-2.8786605,-2.1165149999999997,-1.3458114999999995,1.01,1859,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[1,1]",log_d_mean,1
atsuta,1,-1.9642182112252664,0.3841486329766152,-2.71643775,-1.9675,-1.2053169999999997,1.01,2074,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[2,1]",log_d_mean,2
atsuta,1,-1.0685818269619483,0.3741830508231059,-1.8039407500000002,-1.0707300000000002,-0.33179947499999957,1.01,1889,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[3,1]",log_d_mean,3
atsuta,1,-1.466903801513128,0.3771230616682031,-2.20619175,-1.47052,-0.7200722749999997,1.01,1941,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[4,1]",log_d_mean,4
atsuta,1,-1.4209290772945204,0.37842890247702016,-2.1611815,-1.42323,-0.67750475,1.01,1934,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[5,1]",log_d_mean,5
atsuta,1,-1.41644858908086,0.38383232181945365,-2.1748925,-1.41825,-0.6578767249999995,1.01,2047,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[6,1]",log_d_mean,6
atsuta,1,-1.0805572709774391,0.38003417300081854,-1.82574025,-1.084455,-0.33587954999999986,1.01,1955,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[7,1]",log_d_mean,7
atsuta,1,-1.8224314866628615,0.3844999704505192,-2.5801335,-1.824535,-1.0610234999999997,1.01,2004,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[8,1]",log_d_mean,8
atsuta,1,-1.1764149603744292,0.3789427722850745,-1.9207345,-1.178255,-0.4300168999999998,1.01,1969,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[9,1]",log_d_mean,9
atsuta,1,-0.760447888424161,0.37544453699255553,-1.49887375,-0.763766,-0.022358799999999613,1.01,1920,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[10,1]",log_d_mean,10
atsuta,1,-2.311563726959665,0.38457176809118054,-3.066024,-2.31509,-1.5529717499999995,1.01,2010,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[11,1]",log_d_mean,11
atsuta,1,-1.9448272832382039,0.38812953587966004,-2.70789125,-1.947425,-1.1796297499999995,1.01,2077,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[12,1]",log_d_mean,12
atsuta,1,-1.3901438441650114,0.3836137342920683,-2.1431820000000004,-1.39257,-0.6356166,1.01,2006,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[13,1]",log_d_mean,13
atsuta,1,-0.9549681626393646,0.3776915324667537,-1.6925044999999999,-0.9582955,-0.20849627499999956,1.01,1951,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[14,1]",log_d_mean,14
atsuta,1,-3.165766603500761,0.4210921560204087,-3.996351,-3.1650650000000002,-2.33865725,1,2509,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[15,1]",log_d_mean,15
atsuta,1,-1.4164045151636224,0.3794433746600014,-2.160855,-1.41925,-0.669835325,1.01,1955,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[16,1]",log_d_mean,16
atsuta,1,-1.9775042724695586,0.38640410904906863,-2.73308125,-1.9801799999999998,-1.2083067499999998,1.01,2021,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[17,1]",log_d_mean,17
atsuta,1,-1.6502014498097413,0.3830011293792871,-2.400152,-1.652925,-0.8953524249999999,1.01,2004,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[18,1]",log_d_mean,18
chihase,2,-0.05246228201744159,0.043965773107113144,-0.137734325,-0.05399165,0.04127485750000002,1,29201,877000,50,1000,Oncorhynchus_masou_masou,log_r_mean[2],log_r_mean,NA
chihase,2,0.8506479132229833,0.42252952770127705,0.366464825,0.743709,1.97814125,1.03,1700,877000,50,1000,Oncorhynchus_masou_masou,sigma_eps_r[2],sigma_eps_r,NA
chihase,2,-1.3194501436682344,1.424026767250649,-4.048896,-1.3703500000000002,1.6992072500000008,1.01,1249,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[1,2]",log_d_mean,1
chihase,2,-1.4772792902526466,1.2581048116066773,-3.8844914999999998,-1.517105,1.1989690000000004,1.01,1839,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[2,2]",log_d_mean,2
chihase,2,-1.6198069961717256,1.0314974489419932,-3.6057315,-1.65331,0.5390313250000001,1.01,2613,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[3,2]",log_d_mean,3
chihase,2,-1.7815457370093226,0.5935117040288161,-2.943057,-1.7821349999999998,-0.618231275,1,6787,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[4,2]",log_d_mean,4
chihase,2,-1.8989114033704853,1.0252783586832481,-3.9126057499999995,-1.9028550000000002,0.13575642500000037,1.01,3904,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[5,2]",log_d_mean,5
chihase,2,-2.041996096439631,1.130992106942351,-4.334308,-2.03069,0.1779235750000002,1.01,3622,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[6,2]",log_d_mean,6
chihase,2,-2.1241609708529583,1.0007658266533814,-4.13172525,-2.12387,-0.12828474999999875,1,4155,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[7,2]",log_d_mean,7
chihase,2,-2.255812605636796,0.600943884632129,-3.4353515000000003,-2.25712,-1.07330775,1,7186,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[8,2]",log_d_mean,8
chihase,2,-1.5318971027839803,0.8843946236440547,-3.295836,-1.5260850000000001,0.19017892500000053,1,4534,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[9,2]",log_d_mean,9
chihase,2,-0.7928533203640677,0.5861794337565837,-1.94100375,-0.796197,0.35908492500000055,1,6769,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[10,2]",log_d_mean,10
chihase,2,-0.8640275780130442,0.8796429292922746,-2.593379,-0.8726054999999999,0.8850262500000003,1,6797,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[11,2]",log_d_mean,11
chihase,2,-0.9566111821924848,0.5875571495525632,-2.1098102499999998,-0.95909,0.20116357500000034,1,6867,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[12,2]",log_d_mean,12
chihase,2,-1.1517039676933023,1.0376821897207065,-3.232714,-1.149505,0.8846617250000007,1,10076,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[13,2]",log_d_mean,13
chihase,2,-1.3434184379544978,1.187181819627652,-3.75737375,-1.33743,1.0283097500000007,1,11189,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[14,2]",log_d_mean,14
chihase,2,-1.5230962422011076,1.2060176076219291,-3.9180945,-1.52655,0.8646119250000001,1,9575,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[15,2]",log_d_mean,15
chihase,2,-1.718882844648573,1.0341902967192644,-3.7614595,-1.7239200000000001,0.34066410000000014,1,10783,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[16,2]",log_d_mean,16
chihase,2,-1.904710065212462,0.5939009774310942,-3.0701925,-1.90689,-0.735633125,1,6993,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[17,2]",log_d_mean,17
chihase,2,-1.9554329479022108,1.1167404104127618,-4.1959295,-1.955455,0.2733866000000007,1,17956,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[18,2]",log_d_mean,18
furuu,3,-0.05504251515196537,0.040480821740173874,-0.134873025,-0.0555876,0.02769741750000002,1,32192,877000,50,1000,Oncorhynchus_masou_masou,log_r_mean[3],log_r_mean,NA
furuu,3,0.4750134476217656,0.17507930624788026,0.256734675,0.43695300000000004,0.9186718250000001,1,3993,877000,50,1000,Oncorhynchus_masou_masou,sigma_eps_r[3],sigma_eps_r,NA
furuu,3,-1.3640457692597032,0.3725870352680198,-2.10469075,-1.361035,-0.6377205499999994,1,4706,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[1,3]",log_d_mean,1
furuu,3,-1.520920480660978,0.5803741013620431,-2.68481025,-1.51772,-0.3714071249999998,1,4745,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[2,3]",log_d_mean,2
furuu,3,-1.6739761573599314,0.6578274111417608,-2.970041,-1.674625,-0.3409356249999999,1,4565,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[3,3]",log_d_mean,3
furuu,3,-1.84484954854961,0.6648025841991734,-3.1623842500000006,-1.84521,-0.5315774499999996,1,4247,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[4,3]",log_d_mean,4
furuu,3,-2.007473359853634,0.588772571998114,-3.16169575,-2.00769,-0.8534906,1,4792,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[5,3]",log_d_mean,5
furuu,3,-2.1737382831050227,0.3844377775474846,-2.9362207500000004,-2.173335,-1.430189,1,5083,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[6,3]",log_d_mean,6
furuu,3,-1.9735034350218799,0.5220352128238931,-3.0001819999999997,-1.97153,-0.9335213999999996,1,5161,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[7,3]",log_d_mean,7
furuu,3,-1.772225105041857,0.38100565901504246,-2.52860075,-1.770165,-1.03021875,1,4995,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[8,3]",log_d_mean,8
furuu,3,-1.577075985076503,0.5186009724785796,-2.61295575,-1.574055,-0.5607588249999996,1,5497,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[9,3]",log_d_mean,9
furuu,3,-1.3853065392427701,0.3758646135839065,-2.1304724999999998,-1.38275,-0.6534273249999996,1,4896,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[10,3]",log_d_mean,10
furuu,3,-1.2871983453153157,0.5161150490035449,-2.29906225,-1.286535,-0.2640828749999999,1,5732,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[11,3]",log_d_mean,11
furuu,3,-1.1912290734234778,0.37505392253078157,-1.9338327499999999,-1.1896650000000002,-0.4648204249999999,1,4816,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[12,3]",log_d_mean,12
furuu,3,-1.1681302221091192,0.5193541238002384,-2.18769075,-1.16692,-0.14252937499999996,1,6394,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[13,3]",log_d_mean,13
furuu,3,-1.1449609739812976,0.37235158993396766,-1.88080125,-1.14357,-0.4192108249999998,1,4780,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[14,3]",log_d_mean,14
furuu,3,-1.102735660082268,0.37499183392289415,-1.84395125,-1.100705,-0.37423654999999995,1,4844,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[15,3]",log_d_mean,15
furuu,3,-1.5950631314476027,0.5572438593879067,-2.70183075,-1.59416,-0.5073930749999997,1,9610,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[16,3]",log_d_mean,16
furuu,3,-2.0869981905892314,0.5618050504861652,-3.20208175,-2.083,-0.9914441999999999,1,9796,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[17,3]",log_d_mean,17
furuu,3,-2.5812121235159817,0.38512847121220406,-3.3448320000000002,-2.5794,-1.83077975,1,5006,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[18,3]",log_d_mean,18
futoro,4,-0.05070668538980289,0.04483524623746807,-0.136075525,-0.05280055,0.04682620500000003,1,25319,877000,50,1000,Oncorhynchus_masou_masou,log_r_mean[4],log_r_mean,NA
futoro,4,1.035359079109589,0.46351119707190963,0.499570625,0.920858,2.2398557500000007,1,769,877000,50,1000,Oncorhynchus_masou_masou,sigma_eps_r[4],sigma_eps_r,NA
futoro,4,-2.437527230153634,1.6621249265282136,-5.473343250000001,-2.5197599999999998,1.2374475000000007,1.03,540,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[1,4]",log_d_mean,1
futoro,4,-2.772618925875683,1.4762211921350994,-5.5995735,-2.83519,0.3982059500000003,1.03,796,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[2,4]",log_d_mean,2
futoro,4,-3.1017411976591136,1.1833217050611091,-5.380101499999999,-3.1307400000000003,-0.6311752249999993,1.01,1129,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[3,4]",log_d_mean,3
futoro,4,-3.4397317572298327,0.5303227738032117,-4.49018175,-3.437335,-2.4187795,1,6011,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[4,4]",log_d_mean,4
futoro,4,-2.8616127467886225,1.1032152297774287,-5.153560249999999,-2.829075,-0.7541479249999996,1.01,1740,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[5,4]",log_d_mean,5
futoro,4,-2.257919258707542,1.2050327572461732,-4.79056175,-2.225075,0.06590466250000179,1,1586,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[6,4]",log_d_mean,6
futoro,4,-1.6334887764653634,1.0973371406577317,-3.91610175,-1.61429,0.5064778750000007,1,1575,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[7,4]",log_d_mean,7
futoro,4,-1.0023371605544957,0.48058959858015743,-1.94611,-0.9998245,-0.06720478749999957,1,6085,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[8,4]",log_d_mean,8
futoro,4,-1.1374560727502683,0.9479056650540938,-3.01221625,-1.13886,0.7258537250000003,1,2786,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[9,4]",log_d_mean,9
futoro,4,-1.2894624215241628,0.48114134380215484,-2.23881225,-1.289215,-0.35355159999999997,1,6020,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[10,4]",log_d_mean,10
futoro,4,-2.022150979856697,0.9332214222311696,-3.9012135,-2.01255,-0.20066184999999953,1,4399,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[11,4]",log_d_mean,11
futoro,4,-2.7670225698630135,0.4956308836211107,-3.7432905,-2.762625,-1.807588,1,6423,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[12,4]",log_d_mean,12
futoro,4,-2.6716730165810865,0.9177033772752354,-4.515485,-2.665435,-0.8620191999999994,1,6568,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[13,4]",log_d_mean,13
futoro,4,-2.595935449277017,0.49171599670591754,-3.56434125,-2.59382,-1.6327334999999996,1,6176,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[14,4]",log_d_mean,14
futoro,4,-2.441308042466667,1.0518877891944485,-4.574597,-2.42716,-0.3844501249999962,1,8027,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[15,4]",log_d_mean,15
futoro,4,-2.2841663200326106,1.0613892874033404,-4.3757315,-2.276195,-0.22007917499999985,1,7318,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[16,4]",log_d_mean,16
futoro,4,-2.106826701263318,0.48951575449957785,-3.06980625,-2.10725,-1.1519575,1,6212,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[17,4]",log_d_mean,17
futoro,4,-2.1489713805347126,1.2383205580048162,-4.609162749999999,-2.14431,0.3320689500000005,1,23303,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[18,4]",log_d_mean,18
haraki,5,-0.051072035486736514,0.04490457605493989,-0.136225825,-0.0530895,0.04533003000000001,1,27710,877000,50,1000,Oncorhynchus_masou_masou,log_r_mean[5],log_r_mean,NA
haraki,5,1.107869138850837,0.5742427258333751,0.503180025,0.957551,2.6570475,1.01,543,877000,50,1000,Oncorhynchus_masou_masou,sigma_eps_r[5],sigma_eps_r,NA
haraki,5,-0.48486854424194537,1.672191943844816,-3.82631475,-0.4925745,2.9411225000000005,1,600,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[1,5]",log_d_mean,1
haraki,5,-0.4587044738162291,1.604518180544731,-3.5051265,-0.5003664999999999,2.965548500000002,1.01,769,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[2,5]",log_d_mean,2
haraki,5,-0.5731195735558314,1.2899825052616007,-3.073467,-0.605534,2.15401225,1,1211,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[3,5]",log_d_mean,3
haraki,5,-0.6729474981838071,0.5892395136775752,-1.842781,-0.6685685,0.46549425000000016,1,4963,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[4,5]",log_d_mean,4
haraki,5,-1.3292434433678444,1.1593756434372646,-3.5539382500000003,-1.353885,1.0937950000000003,1,2077,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[5,5]",log_d_mean,5
haraki,5,-1.983062043954882,1.217456320738851,-4.33521025,-2.0049349999999997,0.46480935000000356,1,1753,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[6,5]",log_d_mean,6
haraki,5,-2.733659195589802,0.6118386499188698,-3.9493,-2.73011,-1.5533997499999999,1,5512,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[7,5]",log_d_mean,7
haraki,5,-1.8781033835394596,1.133502021518721,-3.98295625,-1.895785,0.3600514000000009,1,1366,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[8,5]",log_d_mean,8
haraki,5,-1.0978892793754376,0.588949174057222,-2.2574917500000002,-1.09525,0.042187160000000015,1,5047,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[9,5]",log_d_mean,9
haraki,5,-0.9726125639829643,1.090058965025996,-3.0177175,-1.00556,1.2358257500000003,1.01,1954,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[10,5]",log_d_mean,10
haraki,5,-0.9728682323559703,0.5903679430414704,-2.138971,-0.9700124999999999,0.17493962500000004,1,5081,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[11,5]",log_d_mean,11
haraki,5,-0.7350668958145243,1.0612365841170222,-2.8548917499999997,-0.73194650000000006,1.359987500000001,1.01,2704,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[12,5]",log_d_mean,12
haraki,5,-0.488026811858809,0.5876919618578966,-1.65046325,-0.4851955,0.6454942250000001,1,5113,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[13,5]",log_d_mean,13
haraki,5,-0.3763127059400076,1.1827461343270063,-2.7744855,-0.3558915,1.9205857500000003,1,2477,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[14,5]",log_d_mean,14
haraki,5,-0.19504942408755707,1.142756770454258,-2.4485905000000003,-0.1958645,2.0821282500000007,1,3459,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[15,5]",log_d_mean,15
haraki,5,-0.06703259563848364,0.5831438629426419,-1.2166087499999998,-0.06370870000000001,1.0634047500000001,1,4962,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[16,5]",log_d_mean,16
haraki,5,-0.11755919248155726,1.3687346622111216,-2.812183,-0.121891,2.565523000000003,1,18993,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[17,5]",log_d_mean,17
haraki,5,-0.17187345906471652,1.8605573955608667,-3.8767674999999997,-0.1797395,3.553456250000002,1,25442,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[18,5]",log_d_mean,18
hidakahorobetsu,6,-0.05345779192338033,0.03577749863294388,-0.122468,-0.0541741,0.020262250000000002,1,29220,877000,50,1000,Oncorhynchus_masou_masou,log_r_mean[6],log_r_mean,NA
hidakahorobetsu,6,0.27837779582762556,0.12279196354246552,0.12881457500000001,0.2505325,0.5944736,1,19073,877000,50,1000,Oncorhynchus_masou_masou,sigma_eps_r[6],sigma_eps_r,NA
hidakahorobetsu,6,-0.7965282441408467,0.41673893507166127,-1.6168505,-0.796411,0.012019387500000249,1,8216,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[1,6]",log_d_mean,1
hidakahorobetsu,6,-0.9451325946788451,0.48432271836331275,-1.8987772500000002,-0.9452625,0.003944612000000087,1,10195,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[2,6]",log_d_mean,2
hidakahorobetsu,6,-1.0951843234342085,0.48307405723867847,-2.0520215,-1.09273,-0.15154214999999965,1,10227,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[3,6]",log_d_mean,3
hidakahorobetsu,6,-1.2468119444108638,0.4179628752981666,-2.0718710000000002,-1.24528,-0.4346366499999996,1,8572,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[4,6]",log_d_mean,4
hidakahorobetsu,6,-1.4358322826300076,0.4908036676267294,-2.4091015000000002,-1.43709,-0.4747178249999998,1,10780,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[5,6]",log_d_mean,5
hidakahorobetsu,6,-1.6251873525762937,0.5143920541785674,-2.6379485,-1.622685,-0.6187362499999993,1,11563,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[6,6]",log_d_mean,6
hidakahorobetsu,6,-1.8143493611752284,0.4952719922033697,-2.8041065,-1.810595,-0.8498226,1,11114,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[7,6]",log_d_mean,7
hidakahorobetsu,6,-2.0057836665525115,0.43150886448783554,-2.86013475,-2.00384,-1.16910975,1,9100,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[8,6]",log_d_mean,8
hidakahorobetsu,6,-2.0349534446622908,0.4737321850153498,-2.98200425,-2.03142,-1.11648,1,10666,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[9,6]",log_d_mean,9
hidakahorobetsu,6,-2.063675019482496,0.43425832017410565,-2.9222474999999997,-2.06195,-1.2201192500000002,1,9236,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[10,6]",log_d_mean,10
hidakahorobetsu,6,-1.9357045366685692,0.47274733248304956,-2.8736755000000005,-1.9329450000000001,-1.018247,1,10472,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[11,6]",log_d_mean,11
hidakahorobetsu,6,-1.8064773712671234,0.4282352890910112,-2.6498302500000004,-1.80427,-0.9798377749999998,1,8756,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[12,6]",log_d_mean,12
hidakahorobetsu,6,-1.78836097986758,0.473183827254857,-2.732384,-1.7849599999999999,-0.871691025,1,10348,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[13,6]",log_d_mean,13
hidakahorobetsu,6,-1.767771212361872,0.4275856008953351,-2.6204982500000003,-1.76445,-0.9386255249999998,1,8920,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[14,6]",log_d_mean,14
hidakahorobetsu,6,-1.7247724320376712,0.4861004899448461,-2.68129425,-1.72186,-0.7721379749999991,1,11149,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[15,6]",log_d_mean,15
hidakahorobetsu,6,-1.6836953463496955,0.4879411067903921,-2.6467922500000003,-1.683695,-0.7290744999999996,1,11078,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[16,6]",log_d_mean,16
hidakahorobetsu,6,-1.643194803528025,0.4283157031724466,-2.49261075,-1.6412200000000001,-0.8124321249999995,1,8755,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[17,6]",log_d_mean,17
hidakahorobetsu,6,-1.6982408400119673,0.5281476415866827,-2.7370367499999997,-1.698645,-0.6619269999999999,1,12295,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[18,6]",log_d_mean,18
hime,7,-0.04571583257286663,0.04398769494814175,-0.1240615,-0.048972550000000004,0.05360328750000007,1,24005,877000,50,1000,Oncorhynchus_masou_masou,log_r_mean[7],log_r_mean,NA
hime,7,0.5412916154299848,0.2400805693944386,0.254030975,0.487649,1.1411525000000013,1,3587,877000,50,1000,Oncorhynchus_masou_masou,sigma_eps_r[7],sigma_eps_r,NA
hime,7,-2.8943176028804984,1.0530297914880786,-4.877560999999999,-2.9305950000000003,-0.6911922249999997,1,2371,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[1,7]",log_d_mean,1
hime,7,-3.012085891202911,0.9271332881549141,-4.803425,-3.0265649999999997,-1.1107179999999999,1,3151,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[2,7]",log_d_mean,2
hime,7,-3.1492356207686454,0.7752296097751405,-4.670681,-3.147205,-1.602715749999999,1,4653,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[3,7]",log_d_mean,3
hime,7,-3.276565173896499,0.5401327571833859,-4.3396402499999995,-3.27563,-2.2248359999999994,1,8860,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[4,7]",log_d_mean,4
hime,7,-2.9073513028801368,0.70442366075224,-4.32203625,-2.89809,-1.5458972499999992,1,7225,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[5,7]",log_d_mean,5
hime,7,-2.5276739562996196,0.6934239968638864,-3.8910454999999997,-2.52332,-1.17039775,1,7454,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[6,7]",log_d_mean,6
hime,7,-2.1456162719748857,0.4899226441929901,-3.102821,-2.148185,-1.1805264999999998,1,9715,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[7,7]",log_d_mean,7
hime,7,-2.301404736817542,0.6445582389116308,-3.57084525,-2.30097,-1.0332387499999993,1,8729,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[8,7]",log_d_mean,8
hime,7,-2.4520981714041095,0.4956695638175369,-3.4133402499999996,-2.45304,-1.4798839999999995,1,9744,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[9,7]",log_d_mean,9
hime,7,-2.10255714519121,0.6417469698709378,-3.358153,-2.1041,-0.8393793,1,8472,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[10,7]",log_d_mean,10
hime,7,-1.7572983113413243,0.4852048892765114,-2.70190225,-1.761655,-0.7983812499999997,1,9534,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[11,7]",log_d_mean,11
hime,7,-1.7075172609752853,0.6366882430628358,-2.95921175,-1.7100650000000002,-0.4428106499999996,1,10053,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[12,7]",log_d_mean,12
hime,7,-1.6769877311548707,0.4862578445614402,-2.6270027499999995,-1.67809,-0.720709925,1,9209,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[13,7]",log_d_mean,13
hime,7,-1.7240939744181965,0.641168892915309,-2.9875445,-1.721635,-0.4763533499999996,1,10467,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[14,7]",log_d_mean,14
hime,7,-1.7565011873306697,0.4851614120707266,-2.7026,-1.7579799999999999,-0.7992354749999997,1,9411,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[15,7]",log_d_mean,15
hime,7,-1.9703464118195166,0.6799703664218908,-3.3103007499999997,-1.970435,-0.6300169999999999,1,14562,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[16,7]",log_d_mean,16
hime,7,-2.1846922614923896,0.6825830744276399,-3.5394107500000005,-2.18484,-0.8402697999999998,1,14924,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[17,7]",log_d_mean,17
hime,7,-2.405008934608067,0.488431252039334,-3.361326,-2.40649,-1.4466439999999996,1,9521,877000,50,1000,Oncorhynchus_masou_masou,"log_d_mean[18,7]",log_d_mean,18
